9.8158103227615356e-01,9.7343665361404419e-01,9.5158112049102783e-01,1.0196141004562378e+00,1.0324616432189941e+00,1.0418490171432495e+00
1.0254194736480713e+00,9.6380722522735596e-01,1.0175383090972900e+00,1.0109540224075317e+00,1.0383461713790894e+00,9.4380897283554077e-01
1.0271124839782715e+00,1.0228407382965088e+00,9.7407901287078857e-01,1.0380332469940186e+00,9.6018242835998535e-01,9.7833049297332764e-01
9.4186973571777344e-01,1.0519210100173950e+00,1.0135374069213867e+00,9.8412418365478516e-01,1.0214055776596069e+00,9.8722457885742188e-01
1.0391790866851807e+00,1.0031647682189941e+00,1.0014740228652954e+00,9.2891681194305420e-01,1.0032242536544800e+00,1.0242596864700317e+00
9.8442214727401733e-01,9.8755669593811035e-01,1.0410614013671875e+00,1.0175286531448364e+00,9.4464099407196045e-01,1.0235162973403931e+00
